-69.76640132492787, 0.6626719487189701
-65.87709691206325, 2.220426147486049
-63.78285607436691, 2.4463599625744035
-61.389437974142524, 2.2911791053689807
-60.04314029276631, 2.0873927497859976
-58.84643124265412, 1.8934166782792192
-57.500133561277906, 1.6793741166165672
-56.00424724863767, 1.4706826189954814
-54.20918367346938, 1.2678518105627778
-51.51658831071695, 1.0623802172783923
-48.225638422908425, 0.930225150797285
-44.934688535099895, 0.8653637684752691
-41.64373864729137, 0.8150961971757069
-38.35278875948284, 0.7364517711102629
-35.06183887167432, 0.6132151446984331
-31.770888983865788, 0.46484473263682213
-28.479939096057258, 0.31809585513326155
-25.188989208248735, 0.20053459967460796
-21.898039320440205, 0.11135019898183618
-18.607089432631682, 0.05378572217104738
-15.316139544823159, 0.02540886740516557
-12.922721444598778, 0.020544263731014034
0,0
14.003232182925544, -0.03258791124269922
17.294182070734067, -0.04918172226515294
20.58513195854259, -0.09863852628568992
23.876081846351113, -0.17322911595600798
27.16703173415965, -0.27862886222928385
30.457981621968173, -0.41564853238454225
33.748931509776696, -0.5680727808412791
37.03988139758522, -0.7034709164384867
40.33083128539376, -0.8015737572005359
43.62178117320228, -0.8599490012903499
46.91273106101082, -0.9134596417060132
50.20368094881934, -1.0123732497470872
53.04586494283578, -1.1789859255867645
55.14010578053211, -1.3781644204672885
56.785580724436386, -1.5865586367527316
58.131878405812614, -1.7876694603149312
59.328587455924804, -1.9794159218043905
60.525296506036995, -2.173391993311169
62.02118281867723, -2.378516114904544
64.26501228763757, -2.4568001999570885
66.06007586280586, -2.1942016868061494
69.65020301314243, -0.6750940616726049
